employee_id,first_name,last_name,email,phone,gender,date_of_birth,home_city,home_state,zip_code,hire_date,termination_date,employment_status,termination_type,termination_reason,department,job_title,job_level,employment_type,work_location,manager_id,annual_salary,last_promotion_date,performance_rating,engagement_score,education_level,record_last_updated
E11165,Javier,Rossi,javier.rossi@brightleaf-retail.example,(731) 555-0167,Male,3/16/1997,Austin,TX,78759,2/23/2026,,Active,,,Information Technology,IT Support Technician,Entry,Full-time,remote,E10099,"$53,700 ",,3,,Doctorate,8/13/2026
E11166,Jocelyn,James,jocelyn.james@brightleaf-retail.example,(512) 555-0177,Female,7/25/1999,Pflugerville,TX,78660,2/23/2026,,Active,,,Marketing,Marketing Coordinator,Entry,Full-Time,Remote,E10979,48300,,3,,BS,5/21/2026
E11167,Patricia,Stephens,patricia.stephens@brightleaf-retail.example,,FEMALE,2/3/1983,North Las Vegas,NV,89052,23-Feb-26,,Active,,,Store Operations,Sales Floor Associate,entry,Full-Time,STORE 011,E10546,"31,600",,4,NA,Associate's Degree,4/2/2026
E11168,Ana,Garza,ana.garza@brightleaf-retail.example,330-555-0176,Female,10/18/2001,Tempe,az,85282,2/23/2026,,active,,,Product Development,Associate Product Manager,Entry Level,Full-Time,"HQ - Phoenix, AZ",E10703,"75,950",,3,,Bachelor's Degree,5/16/2026
E-11169,Edward,Hernandez,edward.hernandez@brightleaf-retail.example,201.555.0138,Male,26-Aug-91,Surprise,AZ,85375,3/2/2026,,Active,,,Supply Chain & Logistics,Logistics Coord.,Mid,Full-Time,"DC - Tolleson, AZ",E10273,"55,050",,3,,Assoc. Degree,8/28/2026
E11170,Elizabeth,Fowler,elizabeth.fowler@brightleaf-retail.example,(817) 555-0165,Female,4/16/2002,Fort Worth,TX,76161,3/2/2026,,Active,,,Supply Chain & Logistics,Warehouse Associate,Entry,Full-Time,"DC - Fort Worth, TX",,"$38,250 ",,3,NA,Associate's Degree,3/5/2026
E11171,Seth,Merritt,seth.merritt@brightleaf-retail.example,704-555-0121,Male,8/25/2007,Denver,CO,80220,3/2/2026,,Active,,,Supply Chain & Logistics,Warehouse Associate,Entry,Part-Time,"DC - Aurora, CO",E10478,19650,,4,,High School,9/6/2026
E11172,Grace,MAYER,grace.mayer@brightleaf-retail.example,505 555 0194,Female,12-Apr-03,Plano,TX,75065,3/2/2026,,ACTIVE,,,Logistics,Warehouse Associate,Entry,Full-Time,"DC - Fort Worth, TX",E10650,33050,,4,,Bachelor's,7/20/2026
E11173,Carlos,JAMES,carlos.james@brightleaf-retail.example,757-555-0152,Male,1/11/2003,Scottsdale,AZ,85265,3/7/2026,,Active,,,Supply Chain & Logistics,Warehouse Associate,Entry,Part-Time,"DC - Tolleson, AZ",E11086,"$22,100.00 ",,3,,High School,3/31/2026
E11174,Agnieszka,Santiago,agnieszka.santiago@brightleaf-retail.example,602.555.0137,Female,3/5/1999,Mesa,AZ,85212,12/23/2026,,Active,,,Store Operations,Sales Floor Associate,entry,Part-Time,Store #25 Mesa,E10995,"$20,500 ",,4,,High School,6/28/2026
E11175,Judy,Stone,judy.stone@brightleaf-retail.example,2035550178,Female,27-Aug-00,Mesa,AZ,,3/8/2026,,Active,,,Customer Service,Customer Service Representative,Entry,Full-Time,"HQ - Phoenix, AZ",E10947,"$34,700.00 ",,2,,High School,4/18/2026
E11176,Nancy,Chang,nancy.chang@brightleaf-retail.example,512-555-0103,Female,1/1/2007,round rock,TX,78680,3/8/2026,,Active,,,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 017 - Austin, TX",E11100,"$31,250 ",,4,,Bachelor's Degree,7/16/2026
E11177,Zachary,Howard,zachary.howard@brightleaf-retail.example,3865550101,Male,2/17/2001,Tempe,AZ,85283,3/9/2026,,Active,,,Product Development,Product Analyst,Mid,full time,REMOTE,E10518,82700,,4,,Bachelor's Degree,4/25/2026
E11178,Fernando,Patel,fernando.patel@brightleaf-retail.example,954-555-0124,Male,6/6/1994,Phoenix,AZ,85054,3/9/2026,,A,,,Information Technology,Systems Administrator,Mid Level,Full-Time,Corporate - Phoenix, E11110,"$72,550 ",,3,,,9/20/2026
E11179,Neha,Porter,neha.porter@brightleaf-retail.example,+1 913 555 0169,Female,6/9/1992,Glendale,AZ,85301,3/9/2026,,Active,,,Store Operations,Cashier,Entry,Full-Time,"Store 025 - Mesa, AZ",E10055,31300,,4,,High School,6/11/2026
E11180,Felicia,Robbins,felicia.robbins@brightleaf-retail.example,4805550167,Female,5/21/2006,Mesa,AZ,85212,3/10/2026,,Active,,,Store Operations,Sales Floor Associate,Entry Level,Full-Time,"Store 003 - Mesa, AZ",E10658,"$32,550 ",,5,,High School,6/24/2026
E11181,Joanna, Saunders,joanna.saunders@brightleaf-retail.example,(404) 555-0175,Female,26-Sep-91,Dallas,TX,75233,13-Mar-26,,Active,,,,Account Executive,Mid,Full-Time,"Regional Office - Dallas, TX",E10331,"76,050",,1,,Bachelor's Degree,7-Sep-26
E11182,Deborah,Harris,deborah.harris@brightleaf-retail.example,(321) 555-0184,FEMALE,4/6/1992,Phoenix,AZ,85045,3/16/2026,,Active,,,Customer Service,Customer Service Representative,Entry,Full-Time,"HQ - Phoenix, AZ",E10473,37650,,3,,High School,3/16/2026
E11183,Brenda,Padilla,,+1 918 555 0137,Female,9/12/1988,Round Rock,TX,78670,3/16/2026,,Active,,,Store Operations,Stock Associate,Entry-level,Part-Time,"Store 018 - Round Rock, TX",E11100,"$18,000 ",,4,,High School Diploma,6/15/2026
E11184, Brittany,Hampton,,(817) 555-0187,Female,9/1/2004,Arlington,TX,76014,3/20/2026,,Actv,,,Customer Service,Customer Service Representative,Entry-level,Full-Time,"Regional Office - Dallas, TX",-,"$40,200 ",,3,,AA,3/23/2026
E11185,Sven,Horton,sven.horton@brightleaf-retail.example,(717) 555-0146,Male,11/11/1997,Avondale,AZ,85334,3/20/2026,,Active,,,I.T.,IT Support Technician,Entry,Full-Time,"HQ - Phoenix, AZ",E10288,"49,850",,3,,Bachelors,3/20/2026
E11186,Lauren,Wagner,lauren.wagner@brightleaf-retail.example,(407) 555-0138,Female,1/31/2002,Phoenix,AZ,85022,3/21/2026,,Active,,,Sales,Sales Development Representative ,Entry,Full-Time,"HQ - Phoenix, AZ",,"46,400 USD",,3,,Bachelor's Degree,8/2/2026
E11187,Lars,Nunez,lars.nunez@brightleaf-retail.example,505.555.0110,Prefer not to say,3/21/2001,Rio Rancho,NM,,3/23/2026,,Active,,,Information Technology,Systems Administrator,Mid,Full Time,Remote,E10266,"$83,450 ",,,,Bachelor's Degree,5/31/2026
E11188,Jose,Ryan,jose.ryan@brightleaf-retail.example,,Male,12/29/1996,Denver,CO,80217,3/23/2026,,Active,,,Legal & Compliance,Paralegal,Mid,Full-time,"Regional Office - Denver, CO",E10920,"69,300",,,,MBA,4/28/2026
E11189,Raul,Hendricks,raul.hendricks@brightleaf-retail.example,209-555-0140,Male,2/2/2001,Tolleson,AZ,85353,3/30/2026,,Active,,,Technology,IT Support Technician,,full time,hq phoenix,E10923,"49,250",,,,Associate's Degree,3/30/2026
E11190,Rosa,Garza,rosa.garza@brightleaf-retail.example,210-555-0113,Female,8/15/1990,Peoria,AZ,85350,3/30/2026,,Active,,,Store Ops,Sales Floor Associate,Entry,Part-time,"Store 024 - Phoenix, AZ",E10853,22450,,,,High School,3/30/2026
E11191,Ryan,Carroll,ryan.carroll@brightleaf-retail.example,+1 217 555 0173,Male,5/2/1995,Phoenix,AZ,85038,3/30/2026,,Active,,,Merchandising,Buyer,Mid,Full-time,"HQ - Phoenix, AZ",E10030,"$68,400 ",,,,Bachelor's Degree,7/27/2026
E11192,Courtney,Wagner,courtney.wagner@brightleaf-retail.example,(301) 555-0108,Female,3/31/1995,Arlington,TX,76001,3/30/2026,,Active,,,Store Ops,Sales Floor Associate,entry,Part-Time,"Store 015 - Fort Worth, TX",E10432,"$18,250 ",,,NA,High School,4/14/2026
E11193,Ian,Osei,ian.osei@brightleaf-retail.example,651.555.0127,Male,5-Aug-04,Mesa,AZ,85215,4/6/2026,,Active,,,Store Operations,Stock Associate,Entry,Part-time,"Store 003 - Mesa, AZ",E10814,21.5K,,,,High School,5/23/2026
E11194,Jun,Khan,jun.khan@brightleaf-retail.example,(623) 555-0119,Male,4/5/2004,Mesa,AZ,85203,4/6/2026,,active,,,Cust Service,Customer Service Representative,Entry,Full-Time,"HQ - Phoenix, AZ",E10751,"$39,150.00 ",,,,High School,7/5/2026
E11195,Tariq,Hernandez,tariq.hernandez@brightleaf-retail.example,(214) 555-0108,Male,11/10/2001,Dallas,TX,75254,4/13/2026,,Active,,,human resources,Recruiter,Mid,Full-Time,"Regional Office - Dallas, TX",E-10437,"60,200 USD",,,NA,Bachelor's Degree,4/26/2026
E11196,Zachary,Peterson,zachary.peterson@brightleaf-retail.example,(618) 555-0152,Male,3/13/2000,Surprise,AZ,85382,4/13/2026,,active,,,Marketing,Marketing Coordinator,Entry,Full-Time,Remote,E10736,48450,,,,Bachelor's Degree,7/21/2026
E11197,Marco,Gutierrez,marco.gutierrez@brightleaf-retail.example,,Male,9/3/2003,Peoria,AZ,85362,4/13/2026,,Active,,,Supply Chain & Logistics,WAREHOUSE ASSOCIATE,Entry,Part-time,"DC - Tolleson, AZ",E10936 ,22350,,N/A,NA,HS,4/13/2026
E11198,Nancy,Burton,nancy.burton@brightleaf-retail.example,(757) 555-0158,Female,28-Sep-02,Albuquerque,nm,87123,17-Apr-26,,Active,,,Stores,Cashier,Entry,Full-Time,"Store 022 - Albuquerque, NM",E11102,31650,,,,High School Diploma,8-Jul-26
E11199,Nicole,Walsh,nicole.walsh@brightleaf-retail.example,209-555-0164,female,19-Mar-91,Tempe,AZ,85285,18-Apr-26,,A,,,Store Operations,Stock Associate,Entry,P/T,"Store 002 - Tempe, AZ",E10042,19300,,,,High School,23-May-26
E11200,Hunter,Duong,hunter.duong@brightleaf-retail.example,651-555-0199,Male,10/12/2002,Denver,CO,80218,4/18/2026,,active,,,Information Technology,IT SUPPORT TECHNICIAN,,Full-Time,"Regional Office - Denver, CO",E10944,52550,,,,Associate's Degree,7/10/2026
E11201,janice,Byrd,janice.byrd@brightleaf-retail.example,405-555-0147,Female,30-Dec-94,Tolleson,AZ,85353-1724,20-Apr-26,,ACTIVE,,,Merch,Merchandising Assistant,Entry Level,Full-Time,"HQ - Phoenix, AZ",,"43,200",,,NA,Bachelor's Degree,20-May-26
E11202,Omar,Cox,omar.cox@brightleaf-retail.example,913-555-0178,Male,12-Mar-91,Phoenix,AZ,85006,20-Apr-26,,Active,,,CS,SENIOR CUSTOMER SERVICE REPRESENTATIVE,Mid,Full-Time,"HQ - Phoenix, AZ",E10237,44200,,,,,8-Jul-26
E11203,Arjun,Lowery,arjun.lowery@mailhub.example,(256) 555-0198,Male,11/7/2007,Plano,TX,75032,4/25/2026,,Active,,,Customer Service,Customer Service Representative,Entry,F/T,"Regional Office - Dallas, TX",E10864,"39,400",,,,HS,11-Jul-26
E11204,Donald,Joseph,donald.joseph@brightleaf-retail.example,805.555.0155,Male,7/29/1983,Tempe,AZ,85286,4/25/2026,,Active,,,Sales,sales operations analyst,,Full-Time,"HQ - Phoenix, AZ",E10072,69100,,,,,8/16/2026
E10209,Luis,Schwartz,luis.schwartz@brightleaf-retail.example,8155550188,M,7-Apr-94,West Valley City,UT,84121,23-Jul-18,,Active,,,Store Operations,Stock Associate,Entry,Part-Time,"Store 023 - Salt Lake City, UT",E10055,"$17,950 ",,4,3.4,Associate's Degree,20-Sep-26
E11205,Ibrahim,Potter,ibrahim.potter@brightleaf-retail.example,2135550196,Male,2/25/2001,Phoenix,AZ,85006,4/27/2026,,Active,,,Mktg,Marketing Coordinator,Jr,Full-Time,"HQ - Phoenix, AZ",E10676,51100,,,,Bachelors,9/1/2026
E11206,Grant,Hooper,grant.hooper@brightleaf-retail.example,912.555.0112,Male,9/10/1990,Gilbert,AZ,85238,4/27/2026,,ACTIVE,,,supply chain & logistics,Warehouse Associate,Entry-level,Full-Time,"DC - Tolleson, AZ",E11006,"$35,450.00 ",,,,Associate's Degree,7/6/2026
E11207,Zoe,Griffin,zoe.griffin@mailhub.example,910-555-0154,Female,3/19/1998,Phoenix,AZ,85027,4/27/2026,,ACTIVE,,,Sales,Account Executive,Mid,Full-Time,HQ,E10317,71150,,,,High School,4/27/2026
E11208,Tessa,Miller,,702.555.0173,Female,8/10/2003,Henderson,NV,89067,4/29/2026,,Active,,,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 011 - Las Vegas, NV",E10796,33100,,,,High School,4/29/2026
E11209,Victoria,White,victoria.white@brightleaf-retail.example,502-555-0177,Female,19-Jun-95,Tempe,AZ,85285,12/25/2026,,Actv,,,Marketing,Marketing Coordinator,Entry Level,Full-Time,"HQ - Phoenix, AZ",E10732,"48,800",,,,Bachelor's Degree,6/15/2026
E11210,Diane,Page,diane.page@brightleaf-retail.example,(214) 555-0169,Female,3/27/1993,Fort Worth,TX,,5/4/2026,,Active,,,Store Operations,Department Supervisor,Mid,Full-Time,"Store 015 - Fort Worth, TX",E10963,"$44,900 ",,,,Associate's Degree,5/11/2026
E11211,Natalie,Smith,natalie.smith@brightleaf-retail.example,512.555.0141,Female,7/20/1996,Pflugerville,TX,78660,5/4/2026,,Active,,,Store Operations,Department Supervisor,Mid,Full-Time,"Store 017 - Austin, TX",E10893,"$43,200 ",,,,High School,6/19/2026
E-11212,Marisol,Peters,marisol.peters@brightleaf-retail.example,612 555 0192,N/S,11/2/1992,Chandler,AZ,85237,5/9/2026,,Active,,,Store Operations,Stock Associate,Entry,Part-Time,Mesa Store (003),-,22700,,N/A,,High School,9/1/2026
E11213,Bonnie,Rivas,bonnie.rivas@brightleaf-retail.example,703.555.0174,Female,4/30/1996,Tempe,AZ,,5/11/2026,,Active,,,Store Operations,Department Supervisor,Mid,Full-Time,"Store 004 - Chandler, AZ",E10386,"45,800",,,,AA,5/11/2026
E11214,Maureen,Fields,maureen.fields@brightleaf-retail.example,+1 702 555 0142,Female,12/16/2000,Las Vegas,NV,89113,5/11/2026,,Active,,,Store Operations,Cashier,Entry,Full-Time,"Store 026 - Las Vegas, NV",E10796,33600,,,NA,Associate's Degree,8/15/2026
E11215,Nicole,Gonzalez,nicole.gonzalez@brightleaf-retail.example,(509) 555-0169,Female,19-Jan-91,Surprise,AZ,85388,5/11/2026,,Active,,,STORE OPERATIONS,Sales Floor Associate,Entry,Full Time,"Store 006 - Scottsdale, AZ",E10814,36050,,,,HS,8/24/2026
E11216,Kenneth,Fuller,kenneth.fuller@brightleaf-retail.example,720-555-0150,Male,10/2/1998,denver,CO,80207,5/13/2026,,Active,,,Marketing,Digital Marketing Specialist,Mid-level,Full-Time,"Regional Office - Denver, CO",E11071,69.2K,,,,Bachelor's Degree,5/14/2026
E11217,Hiroshi,Barnett,hiroshi.barnett@brightleaf-retail.example,(505) 555-0162,Male,10/4/1993,Rio Rancho,New Mexico,87141,12/7/2026,,ACTIVE,,,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 022 - Albuquerque, NM",E10658,"$33,250.00 ",,,,,5/18/2026
E11218,Faith,MEYER,faith.meyer@mailhub.example,720.555.0133,F,3/26/1990,Tolleson,AZ,85353,5/18/2026,,Active,,,Store Operations,Sales Floor Associate,Entry-level,Full-Time,"Store 024 - Phoenix, AZ",E10949,"32,300 USD",,,,GED,5/18/2026
E11219,Nicole,Newton,nicole.newton@brightleaf-retail.example,732.555.0181,Female,8/23/1997,Chandler,Arizona,85226,5/23/2026,,Active,,,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 025 - Mesa, AZ",E11211,"$34,000 ",,,NA,High School,5/23/2026
E11220,Sandra,Fox,sandra.fox@mailhub.example,5165550153,F,3/31/1994,Scottsdale,AZ,85262,5/24/2026,,Active,,,Human Resources,HR Coordinator,entry,Full-Time,Phoenix HQ,E11098,"45,850 USD",,N/A,,Bachelor's Degree,5/24/2026
E11221,Christina,Burgess,CHRISTINA.BURGESS@BRIGHTLEAF-RETAIL.EXAMPLE,+1 623 555 0175,Fem,4/25/1990,Phoenix,AZ,85005,5/25/2026,,ACTIVE,,,Customer Service,Customer Service Representative,Entry,Full-Time,"HQ - Phoenix, AZ",E11161,40450,,,,High School Diploma,5/25/2026
E11222,Alan,Wheeler,alan.wheeler@brightleaf-retail.example,812.555.0118,MALE,12/2/1995,Phoenix,AZ,85030,25-May-26,,Actv,,,Product Development,Product Manager,Mid,Full-Time,Corporate - Phoenix,E10245,"$115,200 ",,,,,7/15/2026
E11223,Brittany,Flores,brittany.flores@brightleaf-retail.example,8145550111,Female,2/8/2004,Tempe,AZ,85284,25-May-26,,On Leave,,,Store Operations,Cashier,Entry,full time,"Store 002 - Tempe, AZ",E11213,30.8K,,,,High School Diploma,9/17/2026
E11224,Calvin,Salinas,calvin.salinas@brightleaf-retail.example,812 555 0104,Male,9/23/1995,Tolleson,AZ,85353,6/1/2026,,Active,,,Supply Chain & Logistics,Logistics Coordinator,Mid,Full-Time,"DC - Tolleson, AZ",E10146,51.9K,,,,Bachelor's Degree,6/1/2026
E11225,sarah,Torres,sarah.torres@brightleaf-retail.example,(912) 555-0156,Fem,11/17/1990,Salt Lake City,UT,84106-5641,6/1/2026,,Active,,,Store Operations,Stock Associate,Entry,Full-Time,"Store 023 - Salt Lake City, UT",E11213,"34,000 USD",,N/A,,Associate's Degree,9/3/2026
E11226,Harper,Day,harper.day@brightleaf-retail.example,+1 720 555 0176,Female,3/23/2002,Lakewood,CO,,6/1/2026,,Active,,,Store Ops,SALES FLOOR ASSOCIATE,Entry,Part-Time,Store #20 Aurora,E11210,20050,,,,Associate's Degree,6/27/2026
E11227,Alexis,Rodgers,alexis.rodgers@brightleaf-retail.example,208.555.0134,Female,1/10/1991,Dallas,TX,75204,6/3/2026,,Active,,,Sales,Account Executive,Mid,Full-Time,"Regional Office - Dallas, TX",E10317,"$75,000 ",,,,Master's Degree,6/18/2026
E11228,Orlando,yang,orlando.yang@brightleaf-retail.example,801-555-0177,Male,17-Mar-97,Arvada,Colorado,80006,8-Jun-26,,Active,,,SC&L,Logistics Coordinator,Mid,Full-Time,"DC - Aurora, CO",E11061,"53,850",,,,High School,8-Jun-26
E11229,Shirley,Leon,shirley.leon@brightleaf-retail.example,(936) 555-0107,Female,4/14/1998,Peoria,AZ,85348,6/9/2026,9/8/2026,Terminated,Voluntary,N/A,Store Operations,Stock Associate,Entry,Part-Time,"Store 003 - Mesa, AZ",E10796,20000,,,,High School,9/20/2026
E11230,Benjamin,Hunter,benjamin.hunter@brightleaf-retail.example,+1 206 555 0199,Male,7/24/2000,Seattle,WA,98196,23-Jun-26,,Active,,,Sales,Sales Development Representative,Entry,Full-Time,Remote,E10387,46.3K,,N/A,NA,M.S.,6/29/2026
E11231,Raymond,Hubbard,raymond.hubbard@mailhub.example,(857) 555-0164,male,1/5/2002,Tempe,Arizona,85282,6/29/2026,,Active,,,Store Operations,SALES FLOOR ASSOCIATE,Entry,Part-Time,store 25 - mesa,E11211,19500,,N/A,,High School,6/29/2026
E11232,Layla,Woods,layla.woods@brightleaf-retail.example,501-555-0123,Female,1/1/1993,Mesa,AZ,85203,6/29/2026,,ACTIVE,,,Store Operations ,Sales Floor Associate,Entry Level,Full-Time,"Store 025 - Mesa, AZ",E10796,"31,450",,,,high school,6/29/2026
E11233,Lisa,Wood,lisa.wood@brightleaf-retail.example,(385) 555-0178,Female,5/22/1986,Mesa,Ariz.,85205,6/29/2026,,Active,,,,Cashier,Entry,Part-Time,"Store 024 - Phoenix, AZ",E11210,"$17,850.00 ",,,,Bachelor's Degree,7/19/2026
E11234,Terry,franco,terry.franco@brightleaf-retail.example,408-555-0123,Male,11/28/2007,Phoenix,AZ,85004,7/2/2026,,Actv,,,Cust Service,Customer Service Representative,entry,Full-Time,"HQ - Phoenix, AZ",E10759,"$37,350.00 ",,,,High School,7/2/2026
E11235,Jack,Rose,jack.rose@brightleaf-retail.example,(803) 555-0145,Male,1/28/1994,Aurora,CO,80014,7/5/2026,,Actv,,,Store Operations,Stock Associate,Entry,Full-Time,Store #20 Aurora,E11210,"$34,200.00 ",,,,,7/5/2026
E11236,Diane,Spencer,diane.spencer@brightleaf-retail.example,(520) 555-0101,Female,1/13/1999,Sahuarita,Arizona,85629,7/6/2026,,Active,,,Store Operations ,Sales Floor Associate,Entry,Part-Time,"Store 009 - Tucson, AZ",E11211,"$18,300.00 ",,,,High School,8/7/2026
E11237,William,Salazar,william.salazar@brightleaf-retail.example,716-555-0132,Male,6/22/2009,Austin,TX,78712,7/6/2026,,ACTIVE,,,Store Operations,Sales Floor Associate,Entry,Full-Time,STORE 017,E11213,33450,,N/A,,Associate's Degree,7/6/2026
E11238,Tracy,Thompson,tracy.thompson@brightleaf-retail.example,,Female,5/12/1990,Plano,TX,75029,7/13/2026,,Active,,,Sales,Sales Operations Analyst,mid,Full Time,"Regional Office - Dallas, TX",E-10002,63150,,,,Bachelor's Degree,8/22/2026
E11239,Valerie,Levy,valerie.levy@brightleaf-retail.example,908-555-0162,Undisclosed,6/4/1998,Peoria,AZ,85366,7/17/2026,,Active,,,Marketing,Digital Marketing Specialist,Mid,Full-Time,"HQ - Phoenix, AZ",E11071,65550,,,,Bachelor's Degree,8/21/2026
E11240,Jeffrey,HARRIS,jeffrey.harris@brightleaf-retail.example,573-555-0108,Male,8/22/2004,Chandler,AZ,85229,7/19/2026,,On Leave,,,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 004 - Chandler, AZ",E11102,34000,,,NA,,7/19/2026
E11241, Rebecca,Luna,rebecca.luna@brightleaf-retail.example,(303) 555-0181,Female,5/21/2004,Arvada,CO,80003,7/24/2026,,Active,,,Marketing,Marketing Coordinator,Entry,Full-Time,"Regional Office - Denver, CO",E11073,51250,,,,Bachelor's Degree,7/24/2026
E11242,Mei,Lopez,mei.lopez@brightleaf-retail.example,(502) 555-0115,Prefer not to say,-,Tempe,AZ,85286,7/27/2026,,ACTIVE,,,Store Operations,Cashier,Entry,Full-Time,"Store 002 - Tempe, AZ",E11102,"$31,700 ",,,,HS,27-Jul-26
E11243,Jesse,Wagner,jesse.wagner@brightleaf-retail.example,5125550152,Male,3/31/2000,Round Rock,TX,78664,7/27/2026,,Active,,,store operations,Sales Floor Associate,Entry,Full-Time,"Store 018 - Round Rock, TX",E11102,31350,,,,GED,7/27/2026
E11244,Tasha,dominguez,tasha.dominguez@mailhub.example,,Female,7/26/2003,Avondale,AZ,85329,8/3/2026,,Active,,,Marketing,Digital Marketing Specialist ,,Full-Time,"HQ - Phoenix, AZ",E11071,"$63,400.00 ",,N/A,,,8/3/2026
E11245,Billy,Chen,billy.chen2@brightleaf-retail.example,(303) 555-0172,Male,7/8/2004,Aurora,CO,80017,8/3/2026,,Active,,,Supply Chain & Logistics,Logistics Coordinator,Mid,Full-Time,"DC - Aurora, CO",E10550,"$52,650 ",,,,Bachelor's Degree,8/3/2026
E11246,John,Han,john.han@brightleaf-retail.example,(817) 555-0132,Male,9/7/1998,Plano,TX,75025,8/10/2026,,Active,,,H.R.,HR Coordinator,Entry,Full-Time,"Regional Office - Dallas, TX",E11034,"$48,150.00 ",,N/A,,Bachelor's Degree,8/18/2026
E11247,Priscilla,Valencia,priscilla.valencia@brightleaf-retail.example,+1 202 555 0162,Female,6/20/1999,Gilbert,Ariz.,85251,8/12/2026,,Active,,,Store Operations,Cashier,Entry,Seasonal,"Store 007 - Gilbert, AZ",E10042,"$14,800 ",,,,Associate's Degree,8/12/2026
E11248,Sarah,Young,sarah.young@brightleaf-retail.example,(650) 555-0111,Female,2/14/1996,Dallas,TX,75245,8/14/2026,,Active,,,,Accounts Payable Clerk,Entry,full time,"Regional Office - Dallas, TX",E11047,"$43,300.00 ",,,,Bachelors,8/14/2026
E11249,Sunita,Pham,sunita.pham@brightleaf-retail.example,516-555-0148,Female,,Tempe,AZ,85286,8/19/2026,,Active,,,Store Operations,Sales Floor Associate,Entry Level,Seasonal,"Store 002 - Tempe, AZ",E11100,12950,,,,BA,19-Aug-26
E11250,Andrew,Cohen,andrew.cohen@brightleaf-retail.example,(423) 555-0150,Male,11/28/1992,Avondale,AZ,85354,8/24/2026,,Active,,,Store Operations,Stock Associate,Entry,Seasonal,"Store 003 - Mesa, AZ",E11213,"$13,200.00 ",,,NA,Master's Degree,8/24/2026
